date,year,month,district,lat,lon,t2m,prectot
2012-06-30,2012,6,Arghakhanchi,27.9,83.2,32.26,71.2
2012-07-31,2012,7,Arghakhanchi,27.9,83.2,26.72,422.26
2012-08-31,2012,8,Arghakhanchi,27.9,83.2,25.5,326.18
2012-09-30,2012,9,Arghakhanchi,27.9,83.2,24.17,493.01
2012-10-31,2012,10,Arghakhanchi,27.9,83.2,20.68,39.75
2012-11-30,2012,11,Arghakhanchi,27.9,83.2,16.51,2.39
2012-12-31,2012,12,Arghakhanchi,27.9,83.2,13.56,0.05
2013-01-31,2013,1,Arghakhanchi,27.9,83.2,11.59,26.59
2013-02-28,2013,2,Arghakhanchi,27.9,83.2,15.98,62.35
2013-03-31,2013,3,Arghakhanchi,27.9,83.2,21.9,6.93
2013-04-30,2013,4,Arghakhanchi,27.9,83.2,26.08,28.27
2013-05-31,2013,5,Arghakhanchi,27.9,83.2,28.88,83.65
2013-06-30,2013,6,Arghakhanchi,27.9,83.2,27.0,605.95
2013-07-31,2013,7,Arghakhanchi,27.9,83.2,25.69,406.63
2013-08-31,2013,8,Arghakhanchi,27.9,83.2,25.18,365.3
2013-09-30,2013,9,Arghakhanchi,27.9,83.2,24.77,168.97
2013-10-31,2013,10,Arghakhanchi,27.9,83.2,21.76,198.03
2013-11-30,2013,11,Arghakhanchi,27.9,83.2,17.71,5.62
2013-12-31,2013,12,Arghakhanchi,27.9,83.2,14.63,1.87
2014-01-31,2014,1,Arghakhanchi,27.9,83.2,13.7,22.23
2014-02-28,2014,2,Arghakhanchi,27.9,83.2,15.38,33.16
2014-03-31,2014,3,Arghakhanchi,27.9,83.2,20.92,9.01
2014-04-30,2014,4,Arghakhanchi,27.9,83.2,26.84,13.27
2014-05-31,2014,5,Arghakhanchi,27.9,83.2,29.62,75.89
2014-06-30,2014,6,Arghakhanchi,27.9,83.2,30.82,293.28
2014-07-31,2014,7,Arghakhanchi,27.9,83.2,27.04,379.8
2014-08-31,2014,8,Arghakhanchi,27.9,83.2,25.91,483.98
2014-09-30,2014,9,Arghakhanchi,27.9,83.2,24.36,236.81
2014-10-31,2014,10,Arghakhanchi,27.9,83.2,21.47,124.38
2014-11-30,2014,11,Arghakhanchi,27.9,83.2,17.97,0.0
2014-12-31,2014,12,Arghakhanchi,27.9,83.2,14.26,19.87
2015-01-31,2015,1,Arghakhanchi,27.9,83.2,13.45,44.14
2015-02-28,2015,2,Arghakhanchi,27.9,83.2,17.25,13.11
2015-03-31,2015,3,Arghakhanchi,27.9,83.2,20.48,109.69
2015-04-30,2015,4,Arghakhanchi,27.9,83.2,24.62,61.6
2015-05-31,2015,5,Arghakhanchi,27.9,83.2,29.57,52.39
2015-06-30,2015,6,Arghakhanchi,27.9,83.2,30.34,266.2
2015-07-31,2015,7,Arghakhanchi,27.9,83.2,26.71,349.13
2015-08-31,2015,8,Arghakhanchi,27.9,83.2,25.95,438.1
2015-09-30,2015,9,Arghakhanchi,27.9,83.2,25.04,76.52
2015-10-31,2015,10,Arghakhanchi,27.9,83.2,22.99,34.89
2015-11-30,2015,11,Arghakhanchi,27.9,83.2,19.88,0.4
2015-12-31,2015,12,Arghakhanchi,27.9,83.2,15.05,0.26
2016-01-31,2016,1,Arghakhanchi,27.9,83.2,14.01,5.06
2016-02-29,2016,2,Arghakhanchi,27.9,83.2,18.48,5.55
2016-03-31,2016,3,Arghakhanchi,27.9,83.2,23.26,25.54
2016-04-30,2016,4,Arghakhanchi,27.9,83.2,29.3,2.58
2016-05-31,2016,5,Arghakhanchi,27.9,83.2,29.0,143.52
2016-06-30,2016,6,Arghakhanchi,27.9,83.2,28.65,225.53
2016-07-31,2016,7,Arghakhanchi,27.9,83.2,25.87,641.84
2016-08-31,2016,8,Arghakhanchi,27.9,83.2,26.06,165.3
2016-09-30,2016,9,Arghakhanchi,27.9,83.2,24.79,249.84
2016-10-31,2016,10,Arghakhanchi,27.9,83.2,22.49,113.39
2016-11-30,2016,11,Arghakhanchi,27.9,83.2,18.59,0.0
2016-12-31,2016,12,Arghakhanchi,27.9,83.2,15.93,0.0
2017-01-31,2017,1,Arghakhanchi,27.9,83.2,14.84,20.36
2017-02-28,2017,2,Arghakhanchi,27.9,83.2,18.18,0.4
2017-03-31,2017,3,Arghakhanchi,27.9,83.2,21.06,37.9
2017-04-30,2017,4,Arghakhanchi,27.9,83.2,27.63,40.76
2017-05-31,2017,5,Arghakhanchi,27.9,83.2,29.61,106.06
2017-06-30,2017,6,Arghakhanchi,27.9,83.2,30.16,172.69
2017-07-31,2017,7,Arghakhanchi,27.9,83.2,26.19,468.65
2017-08-31,2017,8,Arghakhanchi,27.9,83.2,25.59,476.28
2017-09-30,2017,9,Arghakhanchi,27.9,83.2,25.11,224.21
2017-10-31,2017,10,Arghakhanchi,27.9,83.2,23.28,22.32
2017-11-30,2017,11,Arghakhanchi,27.9,83.2,19.04,0.16
2017-12-31,2017,12,Arghakhanchi,27.9,83.2,16.61,0.26
2018-01-31,2018,1,Arghakhanchi,27.9,83.2,12.89,0.12
2018-02-28,2018,2,Arghakhanchi,27.9,83.2,17.75,0.22
2018-03-31,2018,3,Arghakhanchi,27.9,83.2,23.18,0.41
2018-04-30,2018,4,Arghakhanchi,27.9,83.2,26.07,2.31
2018-05-31,2018,5,Arghakhanchi,27.9,83.2,27.97,4.61
2018-06-30,2018,6,Arghakhanchi,27.9,83.2,29.23,6.66
2018-07-31,2018,7,Arghakhanchi,27.9,83.2,26.36,19.53
2018-08-31,2018,8,Arghakhanchi,27.9,83.2,25.6,14.04
2018-09-30,2018,9,Arghakhanchi,27.9,83.2,24.58,3.49
2018-10-31,2018,10,Arghakhanchi,27.9,83.2,21.62,0.01
2018-11-30,2018,11,Arghakhanchi,27.9,83.2,18.69,0.02
2018-12-31,2018,12,Arghakhanchi,27.9,83.2,14.68,0.0
2019-01-31,2019,1,Arghakhanchi,27.9,83.2,13.87,1.01
2019-02-28,2019,2,Arghakhanchi,27.9,83.2,16.35,3.28
2019-03-31,2019,3,Arghakhanchi,27.9,83.2,20.33,0.57
2019-04-30,2019,4,Arghakhanchi,27.9,83.2,26.7,1.27
2019-05-31,2019,5,Arghakhanchi,27.9,83.2,29.78,2.17
2019-06-30,2019,6,Arghakhanchi,27.9,83.2,30.56,5.72
2019-07-31,2019,7,Arghakhanchi,27.9,83.2,26.82,17.91
2019-08-31,2019,8,Arghakhanchi,27.9,83.2,26.26,6.92
2019-09-30,2019,9,Arghakhanchi,27.9,83.2,24.33,12.28
2019-10-31,2019,10,Arghakhanchi,27.9,83.2,21.2,0.88
2019-11-30,2019,11,Arghakhanchi,27.9,83.2,18.69,0.08
2019-12-31,2019,12,Arghakhanchi,27.9,83.2,12.96,1.14
1981-01-31,1981,1,Baglung,28.3,83.6,4.13,60.0
1981-02-28,1981,2,Baglung,28.3,83.6,7.59,2.31
1981-03-31,1981,3,Baglung,28.3,83.6,10.74,29.66
1981-04-30,1981,4,Baglung,28.3,83.6,15.24,50.77
1981-05-31,1981,5,Baglung,28.3,83.6,18.18,71.09
1981-06-30,1981,6,Baglung,28.3,83.6,20.17,111.91
1981-07-31,1981,7,Baglung,28.3,83.6,18.69,453.82
1981-08-31,1981,8,Baglung,28.3,83.6,18.26,252.68
1981-09-30,1981,9,Baglung,28.3,83.6,16.45,123.08
1981-10-31,1981,10,Baglung,28.3,83.6,13.36,9.87
1981-11-30,1981,11,Baglung,28.3,83.6,8.91,29.16
1981-12-31,1981,12,Baglung,28.3,83.6,6.08,0.69
1982-01-31,1982,1,Baglung,28.3,83.6,5.87,64.69
1982-02-28,1982,2,Baglung,28.3,83.6,5.39,12.07
1982-03-31,1982,3,Baglung,28.3,83.6,9.64,24.16
1982-04-30,1982,4,Baglung,28.3,83.6,15.28,20.81
1982-05-31,1982,5,Baglung,28.3,83.6,18.33,19.07
1982-06-30,1982,6,Baglung,28.3,83.6,20.11,75.82
1982-07-31,1982,7,Baglung,28.3,83.6,19.68,274.02
1982-08-31,1982,8,Baglung,28.3,83.6,18.43,148.15
1982-09-30,1982,9,Baglung,28.3,83.6,16.43,162.39
1982-10-31,1982,10,Baglung,28.3,83.6,13.28,1.84
1982-11-30,1982,11,Baglung,28.3,83.6,9.47,9.05
1982-12-31,1982,12,Baglung,28.3,83.6,6.91,6.39
1983-01-31,1983,1,Baglung,28.3,83.6,4.61,1.53
1983-02-28,1983,2,Baglung,28.3,83.6,5.89,1.53
1983-03-31,1983,3,Baglung,28.3,83.6,11.31,12.02
1983-04-30,1983,4,Baglung,28.3,83.6,14.47,14.32
1983-05-31,1983,5,Baglung,28.3,83.6,18.11,45.03
1983-06-30,1983,6,Baglung,28.3,83.6,20.45,85.36
1983-07-31,1983,7,Baglung,28.3,83.6,20.2,124.8
1983-08-31,1983,8,Baglung,28.3,83.6,19.02,97.66
1983-09-30,1983,9,Baglung,28.3,83.6,17.45,99.89
1983-10-31,1983,10,Baglung,28.3,83.6,13.87,108.24
1983-11-30,1983,11,Baglung,28.3,83.6,9.66,0.0
1983-12-31,1983,12,Baglung,28.3,83.6,6.4,6.49
1984-01-31,1984,1,Baglung,28.3,83.6,4.8,3.95
1984-02-29,1984,2,Baglung,28.3,83.6,6.78,19.35
1984-03-31,1984,3,Baglung,28.3,83.6,13.48,2.64
1984-04-30,1984,4,Baglung,28.3,83.6,16.83,4.8
1984-05-31,1984,5,Baglung,28.3,83.6,20.07,17.79
1984-06-30,1984,6,Baglung,28.3,83.6,19.83,146.77
1984-07-31,1984,7,Baglung,28.3,83.6,18.22,261.8
1984-08-31,1984,8,Baglung,28.3,83.6,18.34,198.35
1984-09-30,1984,9,Baglung,28.3,83.6,15.89,219.29
1984-10-31,1984,10,Baglung,28.3,83.6,13.84,23.48
1984-11-30,1984,11,Baglung,28.3,83.6,8.9,0.28
1984-12-31,1984,12,Baglung,28.3,83.6,7.08,4.61
1985-01-31,1985,1,Baglung,28.3,83.6,4.21,40.25
1985-02-28,1985,2,Baglung,28.3,83.6,6.97,0.18
1985-03-31,1985,3,Baglung,28.3,83.6,13.75,0.08
1985-04-30,1985,4,Baglung,28.3,83.6,17.32,2.47
1985-05-31,1985,5,Baglung,28.3,83.6,19.07,27.93
1985-06-30,1985,6,Baglung,28.3,83.6,21.15,36.79
1985-07-31,1985,7,Baglung,28.3,83.6,18.41,233.25
1985-08-31,1985,8,Baglung,28.3,83.6,18.55,154.25
1985-09-30,1985,9,Baglung,28.3,83.6,16.36,187.74
1985-10-31,1985,10,Baglung,28.3,83.6,13.16,80.75
1985-11-30,1985,11,Baglung,28.3,83.6,9.06,0.0
1985-12-31,1985,12,Baglung,28.3,83.6,7.43,6.89
1986-01-31,1986,1,Baglung,28.3,83.6,5.99,0.38
1986-02-28,1986,2,Baglung,28.3,83.6,7.25,12.65
1986-03-31,1986,3,Baglung,28.3,83.6,11.44,3.5
1986-04-30,1986,4,Baglung,28.3,83.6,15.9,9.95
1986-05-31,1986,5,Baglung,28.3,83.6,17.66,20.78
1986-06-30,1986,6,Baglung,28.3,83.6,20.55,121.38
1986-07-31,1986,7,Baglung,28.3,83.6,18.26,230.7
1986-08-31,1986,8,Baglung,28.3,83.6,18.38,74.49
1986-09-30,1986,9,Baglung,28.3,83.6,16.7,60.62
1986-10-31,1986,10,Baglung,28.3,83.6,13.13,25.05
1986-11-30,1986,11,Baglung,28.3,83.6,10.29,0.37
1986-12-31,1986,12,Baglung,28.3,83.6,6.12,29.81
1987-01-31,1987,1,Baglung,28.3,83.6,5.97,9.45
1987-02-28,1987,2,Baglung,28.3,83.6,8.28,3.39
1987-03-31,1987,3,Baglung,28.3,83.6,11.64,5.73
1987-04-30,1987,4,Baglung,28.3,83.6,16.29,3.18
1987-05-31,1987,5,Baglung,28.3,83.6,18.16,25.38
1987-06-30,1987,6,Baglung,28.3,83.6,21.94,14.83
1987-07-31,1987,7,Baglung,28.3,83.6,19.88,246.37
1987-08-31,1987,8,Baglung,28.3,83.6,18.4,186.58
1987-09-30,1987,9,Baglung,28.3,83.6,17.03,158.16
1987-10-31,1987,10,Baglung,28.3,83.6,12.93,101.03
1987-11-30,1987,11,Baglung,28.3,83.6,10.86,0.0
1987-12-31,1987,12,Baglung,28.3,83.6,8.42,6.17
1988-01-31,1988,1,Baglung,28.3,83.6,6.75,13.57
1988-02-29,1988,2,Baglung,28.3,83.6,8.96,3.57
1988-03-31,1988,3,Baglung,28.3,83.6,11.57,28.19
1988-04-30,1988,4,Baglung,28.3,83.6,17.28,18.26
1988-05-31,1988,5,Baglung,28.3,83.6,19.52,35.07
1988-06-30,1988,6,Baglung,28.3,83.6,20.16,77.12
1988-07-31,1988,7,Baglung,28.3,83.6,18.69,372.31
1988-08-31,1988,8,Baglung,28.3,83.6,18.15,282.92
1988-09-30,1988,9,Baglung,28.3,83.6,17.35,65.96
1988-10-31,1988,10,Baglung,28.3,83.6,13.83,12.97
1988-11-30,1988,11,Baglung,28.3,83.6,10.02,0.0
1988-12-31,1988,12,Baglung,28.3,83.6,7.8,17.38
1989-01-31,1989,1,Baglung,28.3,83.6,4.65,27.61
1989-02-28,1989,2,Baglung,28.3,83.6,6.79,9.87
1989-03-31,1989,3,Baglung,28.3,83.6,11.58,7.09
1989-04-30,1989,4,Baglung,28.3,83.6,16.35,6.61
1989-05-31,1989,5,Baglung,28.3,83.6,19.76,40.97
1989-06-30,1989,6,Baglung,28.3,83.6,19.78,129.19
1989-07-31,1989,7,Baglung,28.3,83.6,18.85,213.48
1989-08-31,1989,8,Baglung,28.3,83.6,17.96,152.01
1989-09-30,1989,9,Baglung,28.3,83.6,17.51,61.0
1989-10-31,1989,10,Baglung,28.3,83.6,14.42,7.09
1989-11-30,1989,11,Baglung,28.3,83.6,9.46,2.62
1989-12-31,1989,12,Baglung,28.3,83.6,6.67,6.91
1990-01-31,1990,1,Baglung,28.3,83.6,8.67,0.12
1990-02-28,1990,2,Baglung,28.3,83.6,6.87,25.49
1990-03-31,1990,3,Baglung,28.3,83.6,9.92,6.17
1990-04-30,1990,4,Baglung,28.3,83.6,15.9,6.39
1990-05-31,1990,5,Baglung,28.3,83.6,19.66,20.61
1990-06-30,1990,6,Baglung,28.3,83.6,21.15,129.8
1990-07-31,1990,7,Baglung,28.3,83.6,18.61,435.98
1990-08-31,1990,8,Baglung,28.3,83.6,17.98,146.61
1990-09-30,1990,9,Baglung,28.3,83.6,16.91,108.02
1990-10-31,1990,10,Baglung,28.3,83.6,13.09,8.91
1990-11-30,1990,11,Baglung,28.3,83.6,10.82,0.04
1990-12-31,1990,12,Baglung,28.3,83.6,7.45,1.9
1991-01-31,1991,1,Baglung,28.3,83.6,5.02,5.72
1991-02-28,1991,2,Baglung,28.3,83.6,8.63,1.14
1991-03-31,1991,3,Baglung,28.3,83.6,12.33,9.98
1991-04-30,1991,4,Baglung,28.3,83.6,16.21,1.15
1991-05-31,1991,5,Baglung,28.3,83.6,20.34,29.38
1991-06-30,1991,6,Baglung,28.3,83.6,20.38,25.53
1991-07-31,1991,7,Baglung,28.3,83.6,20.01,133.92
1991-08-31,1991,8,Baglung,28.3,83.6,18.69,143.64
1991-09-30,1991,9,Baglung,28.3,83.6,17.04,121.81
1991-10-31,1991,10,Baglung,28.3,83.6,14.12,2.95
1991-11-30,1991,11,Baglung,28.3,83.6,9.33,0.6
1991-12-31,1991,12,Baglung,28.3,83.6,6.72,31.48
1992-01-31,1992,1,Baglung,28.3,83.6,6.12,0.99
1992-02-29,1992,2,Baglung,28.3,83.6,6.02,1.96
1992-03-31,1992,3,Baglung,28.3,83.6,13.43,1.17
1992-04-30,1992,4,Baglung,28.3,83.6,17.37,0.13
1992-05-31,1992,5,Baglung,28.3,83.6,18.23,16.97
1992-06-30,1992,6,Baglung,28.3,83.6,20.28,84.22
1992-07-31,1992,7,Baglung,28.3,83.6,19.01,162.47
1992-08-31,1992,8,Baglung,28.3,83.6,18.24,151.83
1992-09-30,1992,9,Baglung,28.3,83.6,17.21,104.41
1992-10-31,1992,10,Baglung,28.3,83.6,13.69,73.4
1992-11-30,1992,11,Baglung,28.3,83.6,10.14,4.46
1992-12-31,1992,12,Baglung,28.3,83.6,6.82,0.49
1993-01-31,1993,1,Baglung,28.3,83.6,5.53,5.67
1993-02-28,1993,2,Baglung,28.3,83.6,8.92,2.19
1993-03-31,1993,3,Baglung,28.3,83.6,9.93,32.49
1993-04-30,1993,4,Baglung,28.3,83.6,15.4,12.65
1993-05-31,1993,5,Baglung,28.3,83.6,19.03,26.48
1993-06-30,1993,6,Baglung,28.3,83.6,20.28,103.67
1993-07-31,1993,7,Baglung,28.3,83.6,19.89,155.82
1993-08-31,1993,8,Baglung,28.3,83.6,19.04,95.76
1993-09-30,1993,9,Baglung,28.3,83.6,16.53,111.31
1993-10-31,1993,10,Baglung,28.3,83.6,14.22,3.36
1993-11-30,1993,11,Baglung,28.3,83.6,10.93,0.51
1993-12-31,1993,12,Baglung,28.3,83.6,8.39,0.0
1994-01-31,1994,1,Baglung,28.3,83.6,7.17,16.84
1994-02-28,1994,2,Baglung,28.3,83.6,6.65,3.89
1994-03-31,1994,3,Baglung,28.3,83.6,13.23,4.62
1994-04-30,1994,4,Baglung,28.3,83.6,15.81,1.74
1994-05-31,1994,5,Baglung,28.3,83.6,19.77,6.96
1994-06-30,1994,6,Baglung,28.3,83.6,21.07,96.38
1994-07-31,1994,7,Baglung,28.3,83.6,19.7,173.43
1994-08-31,1994,8,Baglung,28.3,83.6,18.94,78.88
1994-09-30,1994,9,Baglung,28.3,83.6,17.42,126.55
1994-10-31,1994,10,Baglung,28.3,83.6,13.79,3.06
1994-11-30,1994,11,Baglung,28.3,83.6,9.84,0.1
1994-12-31,1994,12,Baglung,28.3,83.6,7.13,0.0
1995-01-31,1995,1,Baglung,28.3,83.6,4.38,7.93
1995-02-28,1995,2,Baglung,28.3,83.6,6.87,12.13
1995-03-31,1995,3,Baglung,28.3,83.6,11.72,4.87
1995-04-30,1995,4,Baglung,28.3,83.6,16.32,5.64
1995-05-31,1995,5,Baglung,28.3,83.6,20.53,16.06
1995-06-30,1995,6,Baglung,28.3,83.6,20.73,133.95
1995-07-31,1995,7,Baglung,28.3,83.6,19.09,168.71
1995-08-31,1995,8,Baglung,28.3,83.6,18.25,186.55
1995-09-30,1995,9,Baglung,28.3,83.6,17.34,46.53
1995-10-31,1995,10,Baglung,28.3,83.6,14.79,6.22
1995-11-30,1995,11,Baglung,28.3,83.6,10.34,31.41
1995-12-31,1995,12,Baglung,28.3,83.6,6.99,2.79
1996-01-31,1996,1,Baglung,28.3,83.6,5.26,36.82
1996-02-29,1996,2,Baglung,28.3,83.6,7.43,21.93
1996-03-31,1996,3,Baglung,28.3,83.6,13.07,1.95
1996-04-30,1996,4,Baglung,28.3,83.6,16.0,32.84
1996-05-31,1996,5,Baglung,28.3,83.6,19.56,37.01
1996-06-30,1996,6,Baglung,28.3,83.6,19.72,79.97
1996-07-31,1996,7,Baglung,28.3,83.6,19.06,140.15
1996-08-31,1996,8,Baglung,28.3,83.6,18.03,199.13
1996-09-30,1996,9,Baglung,28.3,83.6,17.04,40.98
1996-10-31,1996,10,Baglung,28.3,83.6,13.82,42.59
1996-11-30,1996,11,Baglung,28.3,83.6,10.5,0.01
1996-12-31,1996,12,Baglung,28.3,83.6,7.8,0.0
1997-01-31,1997,1,Baglung,28.3,83.6,5.13,4.21
1997-02-28,1997,2,Baglung,28.3,83.6,6.16,0.0
1997-03-31,1997,3,Baglung,28.3,83.6,11.75,1.36
1997-04-30,1997,4,Baglung,28.3,83.6,13.99,29.55
1997-05-31,1997,5,Baglung,28.3,83.6,18.46,7.88
1997-06-30,1997,6,Baglung,28.3,83.6,20.68,35.16
1997-07-31,1997,7,Baglung,28.3,83.6,19.82,105.51
1997-08-31,1997,8,Baglung,28.3,83.6,19.16,99.65
1997-09-30,1997,9,Baglung,28.3,83.6,17.76,19.58
1997-10-31,1997,10,Baglung,28.3,83.6,13.14,3.38
1997-11-30,1997,11,Baglung,28.3,83.6,10.29,1.29
1997-12-31,1997,12,Baglung,28.3,83.6,6.06,17.32
1998-01-31,1998,1,Baglung,28.3,83.6,5.68,1.32
1998-02-28,1998,2,Baglung,28.3,83.6,7.6,2.84
1998-03-31,1998,3,Baglung,28.3,83.6,10.42,13.81
1998-04-30,1998,4,Baglung,28.3,83.6,16.29,17.77
1998-05-31,1998,5,Baglung,28.3,83.6,20.13,16.53
1998-06-30,1998,6,Baglung,28.3,83.6,21.57,73.61
1998-07-31,1998,7,Baglung,28.3,83.6,19.63,198.78
1998-08-31,1998,8,Baglung,28.3,83.6,18.58,214.95
1998-09-30,1998,9,Baglung,28.3,83.6,17.69,87.17
1998-10-31,1998,10,Baglung,28.3,83.6,15.48,46.2
1998-11-30,1998,11,Baglung,28.3,83.6,11.77,0.86
1998-12-31,1998,12,Baglung,28.3,83.6,8.19,0.0
1999-01-31,1999,1,Baglung,28.3,83.6,6.03,10.64
1999-02-28,1999,2,Baglung,28.3,83.6,10.36,0.3
1999-03-31,1999,3,Baglung,28.3,83.6,13.24,0.13
1999-04-30,1999,4,Baglung,28.3,83.6,18.16,10.72
1999-05-31,1999,5,Baglung,28.3,83.6,19.08,45.57
1999-06-30,1999,6,Baglung,28.3,83.6,20.36,57.66
1999-07-31,1999,7,Baglung,28.3,83.6,19.94,69.47
1999-08-31,1999,8,Baglung,28.3,83.6,18.9,111.14
1999-09-30,1999,9,Baglung,28.3,83.6,17.61,48.62
1999-10-31,1999,10,Baglung,28.3,83.6,14.46,50.86
1999-11-30,1999,11,Baglung,28.3,83.6,11.0,0.0
1999-12-31,1999,12,Baglung,28.3,83.6,7.77,0.29
2000-01-31,2000,1,Baglung,28.3,83.6,6.26,2.46
2000-02-29,2000,2,Baglung,28.3,83.6,5.44,3.57
2000-03-31,2000,3,Baglung,28.3,83.6,10.71,2.23
2000-04-30,2000,4,Baglung,28.3,83.6,17.37,1.21
2000-05-31,2000,5,Baglung,28.3,83.6,19.57,56.53
2000-06-30,2000,6,Baglung,28.3,83.6,19.28,122.26
2000-07-31,2000,7,Baglung,28.3,83.6,18.92,174.57
2000-08-31,2000,8,Baglung,28.3,83.6,18.73,195.97
2000-09-30,2000,9,Baglung,28.3,83.6,16.51,118.4
2000-10-31,2000,10,Baglung,28.3,83.6,14.72,0.18
2000-11-30,2000,11,Baglung,28.3,83.6,10.43,8.06
2000-12-31,2000,12,Baglung,28.3,83.6,7.89,0.02
2001-01-31,2001,1,Baglung,28.3,83.6,6.46,0.03
2001-02-28,2001,2,Baglung,28.3,83.6,8.77,0.26
2001-03-31,2001,3,Baglung,28.3,83.6,11.56,11.58
2001-04-30,2001,4,Baglung,28.3,83.6,16.28,5.7
2001-05-31,2001,5,Baglung,28.3,83.6,18.97,54.62
2001-06-30,2001,6,Baglung,28.3,83.6,19.87,77.51
2001-07-31,2001,7,Baglung,28.3,83.6,19.94,130.14
2001-08-31,2001,8,Baglung,28.3,83.6,19.27,171.97
2001-09-30,2001,9,Baglung,28.3,83.6,17.02,147.51
2001-10-31,2001,10,Baglung,28.3,83.6,14.41,18.29
2001-11-30,2001,11,Baglung,28.3,83.6,11.04,0.56
2001-12-31,2001,12,Baglung,28.3,83.6,7.46,0.0
2002-01-31,2002,1,Baglung,28.3,83.6,5.54,12.86
2002-02-28,2002,2,Baglung,28.3,83.6,8.3,13.11
2002-03-31,2002,3,Baglung,28.3,83.6,12.4,10.13
2002-04-30,2002,4,Baglung,28.3,83.6,16.87,1.21
2002-05-31,2002,5,Baglung,28.3,83.6,19.13,34.53
2002-06-30,2002,6,Baglung,28.3,83.6,20.28,61.45
2002-07-31,2002,7,Baglung,28.3,83.6,20.64,109.41
2002-08-31,2002,8,Baglung,28.3,83.6,19.28,31.52
2002-09-30,2002,9,Baglung,28.3,83.6,17.37,71.18
2002-10-31,2002,10,Baglung,28.3,83.6,14.41,10.67
2002-11-30,2002,11,Baglung,28.3,83.6,11.07,0.74
2002-12-31,2002,12,Baglung,28.3,83.6,7.64,16.04
2003-01-31,2003,1,Baglung,28.3,83.6,6.39,7.18
2003-02-28,2003,2,Baglung,28.3,83.6,6.83,28.36
2003-03-31,2003,3,Baglung,28.3,83.6,11.06,1.06
2003-04-30,2003,4,Baglung,28.3,83.6,17.21,12.23
2003-05-31,2003,5,Baglung,28.3,83.6,18.44,6.09
2003-06-30,2003,6,Baglung,28.3,83.6,20.49,69.41
2003-07-31,2003,7,Baglung,28.3,83.6,19.33,152.08
2003-08-31,2003,8,Baglung,28.3,83.6,19.3,106.45
2003-09-30,2003,9,Baglung,28.3,83.6,17.77,68.72
2003-10-31,2003,10,Baglung,28.3,83.6,14.89,15.84
2003-11-30,2003,11,Baglung,28.3,83.6,10.82,0.0
2003-12-31,2003,12,Baglung,28.3,83.6,7.03,5.16
2004-01-31,2004,1,Baglung,28.3,83.6,5.5,29.53
2004-02-29,2004,2,Baglung,28.3,83.6,8.12,0.01
2004-03-31,2004,3,Baglung,28.3,83.6,14.37,7.97
2004-04-30,2004,4,Baglung,28.3,83.6,16.76,58.42
2004-05-31,2004,5,Baglung,28.3,83.6,18.71,63.63
2004-06-30,2004,6,Baglung,28.3,83.6,18.53,298.39
2004-07-31,2004,7,Baglung,28.3,83.6,17.98,377.94
2004-08-31,2004,8,Baglung,28.3,83.6,18.41,129.64
2004-09-30,2004,9,Baglung,28.3,83.6,16.96,176.22
2004-10-31,2004,10,Baglung,28.3,83.6,12.58,58.66
2004-11-30,2004,11,Baglung,28.3,83.6,9.09,12.72
2004-12-31,2004,12,Baglung,28.3,83.6,7.64,0.03
2005-01-31,2005,1,Baglung,28.3,83.6,5.14,42.06
2005-02-28,2005,2,Baglung,28.3,83.6,7.29,8.81
2005-03-31,2005,3,Baglung,28.3,83.6,12.19,18.81
2005-04-30,2005,4,Baglung,28.3,83.6,15.52,16.42
2005-05-31,2005,5,Baglung,28.3,83.6,17.74,21.87
2005-06-30,2005,6,Baglung,28.3,83.6,20.87,105.49
2005-07-31,2005,7,Baglung,28.3,83.6,18.65,463.61
2005-08-31,2005,8,Baglung,28.3,83.6,18.49,238.44
2005-09-30,2005,9,Baglung,28.3,83.6,17.19,75.35
2005-10-31,2005,10,Baglung,28.3,83.6,13.05,203.86
2005-11-30,2005,11,Baglung,28.3,83.6,8.68,0.0
2005-12-31,2005,12,Baglung,28.3,83.6,7.19,0.8
2006-01-31,2006,1,Baglung,28.3,83.6,7.44,0.0
2006-02-28,2006,2,Baglung,28.3,83.6,10.62,0.0
2006-03-31,2006,3,Baglung,28.3,83.6,10.83,35.8
2006-04-30,2006,4,Baglung,28.3,83.6,15.26,11.86
2006-05-31,2006,5,Baglung,28.3,83.6,18.28,154.66
2006-06-30,2006,6,Baglung,28.3,83.6,18.03,266.24
2006-07-31,2006,7,Baglung,28.3,83.6,19.11,315.61
2006-08-31,2006,8,Baglung,28.3,83.6,18.32,182.96
2006-09-30,2006,9,Baglung,28.3,83.6,16.96,164.29
2006-10-31,2006,10,Baglung,28.3,83.6,13.55,40.14
2006-11-30,2006,11,Baglung,28.3,83.6,9.65,1.06
2006-12-31,2006,12,Baglung,28.3,83.6,7.7,15.49
2007-01-31,2007,1,Baglung,28.3,83.6,6.61,0.0
2007-02-28,2007,2,Baglung,28.3,83.6,5.43,112.36
2007-03-31,2007,3,Baglung,28.3,83.6,10.02,37.4
2007-04-30,2007,4,Baglung,28.3,83.6,16.56,41.28
2007-05-31,2007,5,Baglung,28.3,83.6,18.45,50.23
2007-06-30,2007,6,Baglung,28.3,83.6,19.74,116.47
2007-07-31,2007,7,Baglung,28.3,83.6,19.02,434.97
2007-08-31,2007,8,Baglung,28.3,83.6,18.17,308.21
2007-09-30,2007,9,Baglung,28.3,83.6,16.92,239.63
