date,district,latitude,longitude,precip,pressure,humidity_2m,rh_2m,temp_2m,wetbulbtemp_2m,maxtemp_2m,mintemp_2m,temprange_2m,earthskintemp,windspeed_10m,maxwindspeed_10m,minwindspeed_10m,windspeedrange_10m,windspeed_50m,maxwindspeed_50m,minwindspeed_50m,windspeedrange_50m,year,month,day,season,heat_stress_index,drought_index,is_monsoon,is_winter,temp_2m_lag1,precip_lag1,wetbulb_diff,avg_windspeed,max_avg_windspeed,temp_2m_scaled,precip_scaled,humidity_2m_scaled,windspeed_10m_scaled,windspeed_50m_scaled,earthskintemp_scaled,heat_stress_index_scaled,drought_index_scaled
1993-06-23,Nuwakot,27.8,85.2,0.08,83.6,12.78,55.43,24.49,14.69,30.53,19.02,11.51,26.69,2.3,4.63,0.3,4.33,2.26,4.03,0.43,3.59,1993,6,23,Monsoon,25.767999999999997,1.7262301373580935,1,0,17.18,0.0,9.799999999999999,2.28,4.33,0.7298500468603559,0.0036199095022624436,0.609131961866533,0.2464788732394365,0.14599686028257455,0.7554347826086957,0.7451648554061521,0.7899401672331107
2000-05-02,Nuwakot,27.8,85.2,0.12,83.8,3.88,19.45,22.21,-2.51,29.7,15.72,13.98,22.62,2.86,5.84,1.09,4.74,2.94,5.08,1.75,3.33,2000,5,2,Spring,22.598000000000003,1.6709993766088367,0,0,24.49,0.08,24.72,2.9,5.46,0.6764292408622306,0.005429864253393665,0.1625689914701455,0.3779342723004695,0.25274725274725274,0.6703595317725752,0.6721771965371155,0.746337224591915
2016-07-28,Nuwakot,27.8,85.2,7.12,83.78,15.98,94.81,19.36,18.06,21.37,17.77,3.6,19.46,1.27,2.93,0.19,2.74,1.42,2.61,0.24,2.37,2016,7,28,Monsoon,20.958,1.287481287663216,1,0,22.21,0.12,1.3000000000000007,1.345,2.77,0.6096532333645734,0.3221719457013575,0.7696939287506273,0.004694835680751186,0.014128728414442682,0.6043060200668897,0.6344170197089702,0.4435617964192743
2015-05-12,Nuwakot,27.8,85.2,7.31,83.92,10.67,59.88,20.34,11.85,25.41,15.98,9.43,20.47,2.59,5.46,0.4,5.06,2.74,5.13,0.55,4.58,2015,5,12,Spring,21.407,1.301845577103309,0,0,19.36,7.12,8.49,2.665,5.295,0.6326148078725398,0.33076923076923076,0.5032614149523331,0.3145539906103286,0.22135007849293567,0.6254180602006689,0.6447550193405784,0.45490194962450314
1993-12-04,Okhaldhunga,27.3,86.5,0.0,83.15,2.83,27.36,11.76,-6.61,19.05,6.56,12.49,8.01,1.94,4.49,0.8,3.69,1.93,3.71,1.0,2.7,1993,12,4,Winter,12.043,1.4315838800374883,0,1,20.34,7.31,18.37,1.935,4.1,0.4315838800374882,0.0,0.10988459608630208,0.16197183098591544,0.09419152276295131,0.3649665551839465,0.429153619451096,0.5573262455143838
1995-05-02,Okhaldhunga,27.3,86.5,0.02,82.7,4.84,23.9,22.24,0.31,30.66,14.34,16.32,22.72,3.77,7.47,1.13,6.34,4.43,7.9,1.09,6.81,1995,5,2,Spring,22.723999999999997,1.6762271688287456,0,0,11.76,0.0,21.93,4.1,7.6850000000000005,0.677132146204311,0.0009049773755656109,0.2107375815353738,0.5915492957746479,0.4866562009419152,0.6724498327759196,0.6750782832934241,0.7504644015710559
1986-09-17,Okhaldhunga,27.3,86.5,0.35,82.86,13.36,84.31,18.22,14.66,22.35,15.07,7.28,18.56,2.39,4.66,0.7,3.96,2.56,4.26,0.83,3.43,1986,9,17,Autumn,19.555999999999997,1.5671057262931125,1,0,22.24,0.02,3.5599999999999987,2.475,4.46,0.5829428303655106,0.01583710407239819,0.6382338183642751,0.2676056338028169,0.19309262166405025,0.5854933110367893,0.6021366734205194,0.6643164663396953
2006-05-17,Okhaldhunga,27.3,86.5,0.3,82.98,10.92,56.77,21.39,12.0,26.75,16.48,10.27,23.03,2.44,4.9,0.73,4.18,2.36,4.01,0.84,3.18,2006,5,17,Spring,22.482,1.6436418342118766,0,0,18.22,0.35,9.39,2.4,4.455,0.6572164948453607,0.013574660633484162,0.515805318615153,0.27934272300469476,0.1616954474097331,0.6789297658862876,0.6695063547614661,0.7247393082178447
1995-09-14,Okhaldhunga,27.3,86.5,0.02,82.79,14.0,79.58,19.87,15.67,24.36,16.41,7.95,21.2,2.23,4.62,0.39,4.24,2.24,3.99,0.48,3.5,1995,9,14,Autumn,21.27,1.6206976468043781,1,0,21.39,0.3,4.200000000000001,2.2350000000000003,4.305,0.6216026241799437,0.0009049773755656109,0.6703462117410939,0.2300469483568075,0.14285714285714288,0.6406772575250836,0.6416006631055443,0.7066255963314577
1990-10-11,Okhaldhunga,27.3,86.5,0.0,83.24,10.25,74.16,16.15,9.89,21.57,12.52,9.04,15.78,2.12,4.82,0.77,4.05,2.17,4.33,0.86,3.48,1990,10,11,Autumn,17.174999999999997,1.5344423617619491,0,0,19.87,0.02,6.259999999999998,2.145,4.575,0.5344423617619494,0.0,0.48218765679879577,0.20422535211267606,0.13186813186813187,0.5273829431438126,0.5473153435255111,0.6385297708316139
1993-06-23,Okhaldhunga,27.3,86.5,0.88,82.55,13.71,64.25,22.98,15.46,28.29,18.37,9.92,25.16,2.38,4.56,0.61,3.95,2.26,3.73,0.4,3.33,1993,6,23,Monsoon,24.351,1.6546514734507456,1,0,16.15,0.0,7.52,2.32,4.145,0.6944704779756325,0.039819004524886875,0.6557952834922229,0.26525821596244126,0.14599686028257455,0.7234531772575251,0.7125391416467122,0.7334310709551363
2000-05-02,Okhaldhunga,27.3,86.5,0.03,82.75,6.26,36.38,19.58,3.15,26.14,14.08,12.05,20.32,2.58,5.23,1.11,4.11,2.73,4.26,1.97,2.29,2000,5,2,Spring,20.206,1.6134504064764827,0,0,22.98,0.88,16.43,2.6550000000000002,4.745,0.6148078725398312,0.0013574660633484162,0.28198695434019067,0.312206572769953,0.21978021978021975,0.6222826086956521,0.6171025971633819,0.7009041288007315
2016-07-28,Okhaldhunga,27.3,86.5,6.38,82.7,15.87,94.98,19.01,17.6,21.55,17.01,4.54,19.46,2.27,5.1,0.46,4.64,2.42,4.78,0.67,4.11,2016,7,28,Monsoon,20.597,1.3127648882348701,1,0,19.58,0.03,1.4100000000000001,2.3449999999999998,4.9399999999999995,0.6014526710402999,0.28868778280542984,0.7641746111389864,0.23943661971830987,0.17111459968602824,0.6043060200668897,0.6261051759071652,0.46352240117164645
2015-05-12,Okhaldhunga,27.3,86.5,5.68,82.79,11.55,69.42,19.0,12.58,24.25,14.03,10.22,19.65,2.89,6.04,0.72,5.32,3.06,5.89,0.77,5.12,2015,5,12,Spring,20.155,1.3442047945989728,0,0,19.01,6.38,6.42,2.975,5.965,0.6012183692596063,0.25701357466063346,0.5474159558454592,0.38497652582159625,0.271585557299843,0.6082775919732442,0.6159283477620188,0.4883432150666819
1993-12-04,Palpa,27.9,83.5,0.0,93.16,3.05,24.8,16.17,-3.94,24.29,10.0,14.28,13.05,1.93,3.12,0.76,2.36,2.42,3.79,1.09,2.71,1993,12,4,Winter,16.475,1.5349109653233364,0,1,19.0,5.68,20.110000000000003,2.175,3.455,0.5349109653233364,0.0,0.12092323130958355,0.15962441314553988,0.17111459968602824,0.47031772575250835,0.5311981948793516,0.6388997185551549
1995-05-02,Palpa,27.9,83.5,0.0,92.31,4.46,14.41,31.33,0.93,40.18,22.49,17.68,32.07,5.2,9.46,2.17,7.29,7.19,11.07,2.55,8.52,1995,5,2,Spring,31.776,1.8901124648547327,0,0,16.17,0.0,30.4,6.195,10.265,0.8901124648547327,0.0,0.1916708479678876,0.9272300469483569,0.9199372056514915,0.8678929765886287,0.8834960397863327,0.9193200929991662
1986-09-17,Palpa,27.9,83.5,0.09,92.63,13.29,60.42,25.42,16.98,31.75,20.47,11.27,25.65,1.81,3.68,0.33,3.36,2.21,3.83,0.23,3.61,1986,9,17,Autumn,26.749000000000002,1.7475677142748094,1,0,31.33,0.0,8.440000000000001,2.01,3.755,0.7516401124648546,0.004072398190045248,0.6347215253386853,0.13145539906103287,0.13814756671899528,0.733695652173913,0.7677518880088414,0.8067855108383802
2006-05-17,Palpa,27.9,83.5,0.13,92.68,11.75,42.52,29.35,15.2,35.49,23.9,11.59,30.97,2.37,3.78,0.85,2.93,2.96,3.92,0.96,2.96,2006,5,17,Spring,30.525000000000002,1.8378383593362368,0,0,25.42,0.09,14.150000000000002,2.665,3.8499999999999996,0.8437207122774133,0.0058823529411764705,0.557451078775715,0.26291079812206575,0.25588697017268447,0.8448996655518395,0.854692392705839,0.8780513363566377
1995-09-14,Palpa,27.9,83.5,0.34,92.52,16.29,74.98,25.16,20.33,29.76,21.47,8.29,25.69,1.77,3.13,0.75,2.38,2.36,3.41,0.72,2.69,1995,9,14,Autumn,26.789,1.7301636507822074,1,0,29.35,0.13,4.830000000000002,2.065,3.27,0.7455482661668229,0.015384615384615385,0.7852483692925238,0.1220657276995305,0.1616954474097331,0.7345317725752508,0.7686728679314792,0.7930455519477747
1990-10-11,Palpa,27.9,83.5,0.0,93.11,13.16,71.25,22.6,17.01,27.43,18.9,8.54,22.27,1.59,3.09,0.26,2.83,2.02,3.56,0.37,3.19,1990,10,11,Autumn,23.916,1.6855670103092781,0,0,25.16,0.34,5.59,1.8050000000000002,3.325,0.6855670103092784,0.0,0.6281986954340191,0.07981220657276994,0.10832025117739405,0.6630434782608696,0.7025234849880273,0.757837911673558
1993-06-23,Palpa,27.9,83.5,0.16,92.11,13.48,42.94,31.46,17.21,37.44,25.41,12.03,33.38,2.29,3.36,0.34,3.02,2.67,3.7,0.62,3.08,1993,6,23,Monsoon,32.808,1.885918568999224,1,0,22.6,0.0,14.25,2.48,3.5300000000000002,0.8931583880037488,0.007239819004524887,0.6442548921224285,0.244131455399061,0.2103610675039246,0.8952759197324415,0.907257321790385,0.9160091445720552
2000-05-02,Palpa,27.9,83.5,0.01,92.34,2.98,10.85,29.26,-4.2,37.79,20.73,17.05,29.8,3.14,5.29,1.59,3.69,3.89,5.18,2.19,2.99,2000,5,2,Spring,29.558,1.8411595075633886,0,0,31.46,0.16,33.46,3.515,5.234999999999999,0.8416119962511714,0.00045248868778280545,0.11741093828399399,0.4436619718309859,0.401883830455259,0.820443143812709,0.832427703076073,0.880673278073299
2016-07-28,Palpa,27.9,83.5,19.07,92.4,19.15,93.65,24.09,22.9,26.32,22.48,3.85,24.18,2.14,3.18,1.28,1.9,3.05,3.53,2.41,1.13,2016,7,28,Monsoon,26.005,0.8575820480308048,1,0,29.26,0.01,1.1900000000000013,2.5949999999999998,3.355,0.7204779756326147,0.86289592760181,0.9287506271951831,0.20892018779342725,0.27001569858712715,0.7029682274247492,0.7506216614477805,0.10416991347408211
2015-05-12,Palpa,27.9,83.5,2.78,92.54,11.42,46.91,27.14,14.65,33.79,20.76,13.03,27.77,2.87,4.95,0.78,4.17,3.73,5.28,0.78,4.5,2015,5,12,Spring,28.282,1.6661481635405222,0,0,24.09,19.07,12.49,3.3,5.115,0.7919400187441423,0.1257918552036199,0.5408931259407928,0.3802816901408451,0.37676609105180525,0.778010033444816,0.8030484435439307,0.7425073449688865
1993-12-04,Panchther,27.1,87.8,0.0,80.29,3.03,31.0,10.36,-6.44,17.59,5.75,11.84,6.54,1.83,4.06,0.33,3.73,1.76,3.15,0.33,2.82,1993,12,4,Winter,10.663,1.3987816307403935,0,1,27.14,2.78,16.8,1.795,3.6049999999999995,0.3987816307403936,0.0,0.11991971901655796,0.13615023474178406,0.06750392464678176,0.3342391304347826,0.39737981212009577,0.53142990486652
1995-05-02,Panchther,27.1,87.8,3.58,79.97,5.64,33.32,18.77,1.77,26.37,10.38,15.99,18.89,2.77,5.41,0.19,5.22,2.86,5.24,0.07,5.17,1995,5,2,Spring,19.334,1.4338384780774107,0,0,10.36,0.0,17.0,2.815,5.325,0.595829428303655,0.16199095022624435,0.2508780732563974,0.35680751173708924,0.2401883830455259,0.5923913043478262,0.5970252348498803,0.5591061795163795
1986-09-17,Panchther,27.1,87.8,1.77,80.08,13.58,89.69,16.96,14.61,20.82,14.37,6.45,17.6,2.1,4.36,0.1,4.26,2.18,3.76,0.14,3.62,1986,9,17,Autumn,18.318,1.4733303082605689,1,0,18.77,3.58,2.3500000000000014,2.14,4.0600000000000005,0.5534208059981256,0.08009049773755655,0.6492724535875565,0.19953051643192488,0.13343799058084774,0.5654264214046822,0.573632344814883,0.5902837331642398
2006-05-17,Panchther,27.1,87.8,0.46,80.22,10.62,62.06,18.96,11.07,24.54,13.97,10.58,20.35,2.4,4.8,0.45,4.35,2.22,3.79,0.79,3.0,2006,5,17,Spring,20.022000000000002,1.579466682498823,0,0,16.96,1.77,7.890000000000001,2.31,4.295,0.6002811621368322,0.02081447963800905,0.5007526342197692,0.2699530516431925,0.13971742543171115,0.6229096989966556,0.6128660895192486,0.6740750511774968
1995-09-14,Panchther,27.1,87.8,0.0,80.02,13.53,83.39,18.04,14.67,22.36,14.91,7.44,19.13,2.23,4.59,0.46,4.14,2.14,3.98,0.3,3.68,1995,9,14,Autumn,19.393,1.578725398313027,1,0,18.96,0.46,3.369999999999999,2.185,4.285,0.5787253983130272,0.0,0.6467636728549926,0.2300469483568075,0.12715855572998433,0.5974080267558528,0.5983836802357709,0.6734898307062301
1990-10-11,Panchther,27.1,87.8,0.07,80.39,11.03,84.17,14.78,11.1,19.71,11.36,8.35,14.91,1.78,4.42,0.19,4.23,1.76,3.72,0.34,3.38,1990,10,11,Autumn,15.883,1.4991755969924556,0,0,18.04,0.0,3.6799999999999997,1.77,4.07,0.5023430178069352,0.003167420814479638,0.5213246362267938,0.12441314553990612,0.06750392464678176,0.5091973244147157,0.5175676920243139,0.610687772993381
1993-06-23,Panchther,27.1,87.8,5.42,79.81,14.34,76.58,20.29,15.59,24.91,16.17,8.74,21.65,2.12,4.24,0.29,3.94,1.98,3.38,0.48,2.9,1993,6,23,Monsoon,21.724,1.3861944301907916,1,0,14.78,0.07,4.699999999999999,2.05,3.81,0.6314432989690721,0.24524886877828053,0.6874059207225289,0.20422535211267606,0.10204081632653059,0.6500836120401338,0.6520537852274821,0.5214927072590273
2000-05-02,Panchther,27.1,87.8,1.6,80.01,8.04,54.82,16.48,6.04,22.96,11.58,11.38,17.23,2.36,4.9,0.85,4.05,2.38,3.91,1.11,2.8,2000,5,2,Spring,17.284,1.469776130479587,0,0,20.29,5.42,10.440000000000001,2.37,4.405,0.5421743205248359,0.07239819004524888,0.3712995484194681,0.2605633802816901,0.16483516483516483,0.5576923076923077,0.5498250138146988,0.5874778219687681
2016-07-28,Panchther,27.1,87.8,6.92,79.95,15.08,92.75,18.04,16.31,21.69,15.01,6.68,18.58,2.38,5.59,0.43,5.15,2.38,5.3,0.55,4.75,2016,7,28,Monsoon,19.548,1.2656032263673258,1,0,16.48,1.6,1.7300000000000004,2.38,5.445,0.5787253983130272,0.31312217194570136,0.7245358755644757,0.26525821596244126,0.16483516483516483,0.5859113712374582,0.6019524774359919,0.42628975745323305
2015-05-12,Panchther,27.1,87.8,5.13,80.01,12.06,78.41,17.21,12.8,22.19,13.29,8.9,18.18,2.65,5.95,0.1,5.85,2.85,5.83,0.13,5.69,2015,5,12,Spring,18.416,1.3271516536828847,0,0,18.04,6.92,4.41,2.75,5.890000000000001,0.5592783505154639,0.23212669683257917,0.5730055193176118,0.32863849765258213,0.23861852433281008,0.5775501672240803,0.5758887456253454,0.47488029847583213
1993-12-04,Parbat,28.2,83.7,0.0,79.56,2.08,21.55,10.03,-10.54,17.23,4.68,12.54,5.24,1.77,4.01,0.15,3.86,1.66,3.21,0.05,3.16,1993,12,4,Winter,10.238,1.391049671977507,0,1,17.21,5.13,20.57,1.7149999999999999,3.61,0.39104967197750695,0.0,0.07225288509784246,0.1220657276995305,0.05180533751962321,0.3070652173913043,0.3875944004420704,0.525325767428095
1995-05-02,Parbat,28.2,83.7,0.0,79.23,3.54,18.74,20.4,-4.22,28.66,12.85,15.81,21.29,4.01,8.24,1.3,6.94,4.61,8.48,1.49,6.99,1995,5,2,Spring,20.753999999999998,1.634020618556701,0,0,10.03,0.0,24.619999999999997,4.3100000000000005,8.36,0.634020618556701,0.0,0.1455092824887105,0.6478873239436619,0.5149136577708007,0.6425585284280937,0.6297200221035182,0.7171436620840578
1986-09-17,Parbat,28.2,83.7,0.02,79.39,10.02,65.06,17.12,9.64,22.89,12.94,9.95,16.93,2.15,5.05,0.17,4.88,1.98,4.06,0.25,3.81,1986,9,17,Autumn,18.122,1.5562646571136565,1,0,20.4,0.0,7.48,2.065,4.555,0.5571696344892221,0.0009049773755656109,0.47064726542900154,0.21126760563380276,0.10204081632653059,0.5514214046822743,0.5691195431939584,0.6557577843445824
2006-05-17,Parbat,28.2,83.7,0.62,79.52,9.94,55.17,19.65,9.98,25.75,14.76,10.99,21.1,2.53,5.29,0.45,4.85,2.29,4.31,0.44,3.88,2006,5,17,Spring,20.644,1.588393686362152,0,0,17.12,0.02,9.669999999999998,2.41,4.8,0.616447985004686,0.028054298642533934,0.46663321625689913,0.300469483568075,0.15070643642072215,0.6385869565217391,0.6271873273162645,0.681122639009531
